order_item_id,order_id,product_id,quantity,unit_price,subtotal
1690,558,154,4,29.57,118.28
1691,558,84,1,186.46,186.46
1692,559,115,2,155.98,311.96
1693,559,98,1,77.45,77.45
1694,559,131,5,230.08,1150.4
1695,559,164,1,99.56,99.56
1696,559,190,4,229.59,918.36
1697,560,21,3,68.57,205.71
1698,560,16,4,69.26,277.04
1699,560,36,1,79.03,79.03
1700,560,96,5,296.67,1483.35
1701,560,128,4,224.37,897.48
1702,561,35,1,161.04,161.04
1703,561,72,4,197.92,791.68
1704,561,82,3,227.65,682.95
1705,562,188,3,80.24,240.72
1706,562,85,5,25.67,128.35
1707,563,176,2,186.33,372.66
1708,563,179,4,161.22,644.88
1709,564,114,1,28.73,28.73
1710,564,162,4,30.29,121.16
1711,565,14,2,282.09,564.18
1712,565,163,2,36.6,73.2
1713,566,141,4,220.24,880.96
1714,566,53,3,57.6,172.8
1715,566,61,2,81.02,162.04
1716,566,130,2,185.69,371.38
1717,566,21,3,92.74,278.22
1718,567,163,1,285.78,285.78
1719,567,52,3,125.48,376.44
1720,567,70,2,146.5,293.0
1721,567,124,4,156.52,626.08
1722,568,195,4,133.94,535.76
1723,568,40,1,230.06,230.06
1724,568,124,3,182.59,547.77
1725,568,6,2,170.32,340.64
1726,569,66,4,98.69,394.76
1727,569,98,3,118.78,356.34
1728,570,124,4,66.75,267.0
1729,570,19,2,11.2,22.4
1730,570,86,5,221.8,1109.0
1731,570,35,3,152.51,457.53
1732,570,184,4,282.67,1130.68
1733,571,99,5,30.65,153.25
1734,571,126,1,297.81,297.81
1735,571,79,1,121.59,121.59
1736,572,42,3,157.78,473.34
1737,572,50,4,194.13,776.52
1738,572,196,3,211.96,635.88
1739,572,112,4,278.68,1114.72
1740,572,66,2,80.27,160.54
1741,573,93,1,212.26,212.26
1742,574,67,4,283.83,1135.32
1743,574,155,2,83.73,167.46
1744,575,149,1,196.87,196.87
1745,575,170,4,125.31,501.24
1746,575,42,5,292.49,1462.45
1747,575,4,1,160.37,160.37
1748,575,30,2,264.03,528.06
1749,576,110,3,155.18,465.54
1750,576,65,5,200.95,1004.75
1751,577,151,1,41.68,41.68
1752,577,79,5,235.23,1176.15
1753,577,188,3,246.12,738.36
1754,577,106,3,227.12,681.36
1755,578,179,4,10.45,41.8
1756,578,79,1,234.38,234.38
1757,578,2,4,162.23,648.92
1758,578,44,3,222.57,667.71
1759,579,46,2,214.16,428.32
1760,579,96,2,151.07,302.14
1761,580,29,2,27.09,54.18
1762,580,116,2,244.65,489.3
1763,580,146,2,85.2,170.4
1764,580,55,4,137.8,551.2
1765,580,48,5,41.66,208.3
1766,581,21,1,119.53,119.53
1767,581,76,3,28.63,85.89
1768,582,150,2,148.58,297.16
1769,583,3,1,87.15,87.15
1770,584,171,5,238.86,1194.3
1771,585,25,2,161.47,322.94
1772,586,97,5,160.81,804.05
1773,587,125,3,185.26,555.78
1774,587,122,3,117.52,352.56
1775,587,194,3,299.83,899.49
1776,588,93,4,119.74,478.96
1777,588,171,1,292.83,292.83
1778,589,26,4,220.3,881.2
1779,589,1,2,17.44,34.88
1780,589,117,1,262.0,262.0
1781,590,180,3,141.05,423.15
1782,590,193,4,159.32,637.28
1783,590,64,2,10.9,21.8
1784,591,5,1,291.17,291.17
1785,591,163,3,206.59,619.77
1786,591,93,2,185.95,371.9
1787,592,190,4,282.32,1129.28
1788,592,157,4,296.18,1184.72
1789,592,21,1,222.93,222.93
1790,592,90,3,186.07,558.21
1791,593,134,5,19.2,96.0
1792,593,147,4,241.07,964.28
1793,594,173,2,269.95,539.9
1794,594,141,1,149.82,149.82
1795,594,120,5,79.85,399.25
1796,595,44,1,40.58,40.58
1797,595,193,1,56.46,56.46
1798,596,99,2,218.55,437.1
1799,596,197,4,285.93,1143.72
1800,596,72,1,202.98,202.98
1801,597,163,3,262.85,788.55
1802,597,186,5,232.23,1161.15
1803,597,126,5,28.74,143.7
1804,597,24,3,119.32,357.96
1805,597,178,4,199.63,798.52
1806,598,112,3,35.42,106.26
1807,598,60,1,108.66,108.66
1808,598,58,5,281.78,1408.9
1809,598,67,1,176.11,176.11
1810,598,30,2,257.46,514.92
1811,599,148,1,181.11,181.11
1812,599,189,2,255.65,511.3
1813,599,1,4,102.69,410.76
1814,599,80,3,241.27,723.81
1815,600,134,5,181.32,906.6
1816,600,170,1,124.63,124.63
1817,601,118,4,207.18,828.72
1818,601,81,2,184.41,368.82
1819,601,38,2,226.64,453.28
1820,601,76,1,183.67,183.67
1821,601,57,3,155.68,467.04
1822,602,71,5,148.69,743.45
1823,603,127,4,27.05,108.2
1824,603,75,3,54.27,162.81
1825,604,188,1,277.71,277.71
1826,604,58,2,258.46,516.92
1827,605,77,5,123.75,618.75
1828,605,169,4,206.58,826.32
1829,605,41,3,229.73,689.19
1830,605,6,4,30.82,123.28
1831,606,73,5,124.18,620.9
1832,606,179,2,103.78,207.56
1833,606,50,5,261.09,1305.45
1834,607,182,3,142.67,428.01
1835,608,148,4,211.82,847.28
1836,608,36,3,270.18,810.54
1837,609,56,2,223.23,446.46
1838,609,192,1,115.04,115.04
1839,610,27,2,278.53,557.06
1840,610,174,1,113.11,113.11
1841,610,38,4,62.08,248.32
1842,610,97,1,44.02,44.02
1843,610,110,5,198.52,992.6
1844,611,112,2,19.85,39.7
1845,611,39,2,125.02,250.04
1846,611,161,3,209.51,628.53
1847,611,185,2,199.3,398.6
1848,611,104,4,234.99,939.96
1849,612,200,4,260.81,1043.24
1850,613,71,3,13.35,40.05
1851,613,162,1,33.95,33.95
1852,613,168,4,196.0,784.0
1853,613,114,5,75.22,376.1
1854,614,147,1,240.35,240.35
1855,614,123,2,121.34,242.68
1856,614,71,4,96.52,386.08
1857,614,178,2,38.83,77.66
1858,614,191,1,216.98,216.98
1859,615,48,5,247.05,1235.25
1860,615,104,5,151.67,758.35
1861,615,180,5,252.76,1263.8
1862,615,6,5,216.98,1084.9
1863,615,101,1,228.51,228.51
1864,616,169,2,259.97,519.94
1865,616,31,2,11.53,23.06
1866,617,81,5,69.8,349.0
1867,617,32,2,35.46,70.92
1868,617,11,3,256.91,770.73
1869,617,33,1,34.53,34.53
1870,618,130,3,115.42,346.26
1871,619,44,3,23.38,70.14
1872,619,109,5,272.33,1361.65
1873,619,169,3,201.15,603.45
1874,619,1,4,50.55,202.2
1875,619,64,4,211.57,846.28
1876,620,91,1,202.15,202.15
1877,620,156,1,78.75,78.75
1878,620,138,2,51.07,102.14
1879,620,131,2,287.64,575.28
1880,620,54,5,170.09,850.45
1881,621,92,4,31.55,126.2
1882,621,72,3,85.59,256.77
1883,621,33,2,126.01,252.02
1884,621,187,1,283.96,283.96
1885,621,160,4,282.65,1130.6
1886,622,138,1,192.56,192.56
1887,622,53,3,298.64,895.92
1888,623,183,5,200.61,1003.05
1889,623,96,5,185.42,927.1
1890,624,40,1,289.56,289.56
1891,624,81,2,32.47,64.94
1892,624,112,1,164.12,164.12
1893,624,98,5,127.96,639.8
1894,625,164,3,235.63,706.89
1895,625,23,2,261.96,523.92
1896,625,93,2,89.35,178.7
1897,626,97,2,119.79,239.58
1898,627,32,2,162.67,325.34
1899,628,151,5,111.17,555.85
1900,628,126,5,260.96,1304.8
1901,628,25,5,88.6,443.0
1902,629,13,2,102.21,204.42
1903,630,47,5,169.97,849.85
1904,630,89,4,148.28,593.12
1905,630,190,2,85.12,170.24
1906,630,174,5,216.82,1084.1
1907,631,37,5,223.26,1116.3
1908,631,97,1,276.34,276.34
1909,632,182,5,131.28,656.4
1910,632,200,4,63.09,252.36
1911,632,64,3,241.55,724.65
1912,633,74,2,98.49,196.98
1913,633,71,1,284.75,284.75
1914,633,110,4,233.46,933.84
1915,633,134,1,194.05,194.05
1916,633,184,1,221.68,221.68
1917,634,43,5,26.64,133.2
1918,635,142,4,206.33,825.32
1919,635,127,2,149.09,298.18
1920,635,3,5,208.68,1043.4
1921,636,179,2,274.15,548.3
1922,636,32,1,217.1,217.1
1923,636,104,5,227.39,1136.95
1924,636,4,2,298.31,596.62
1925,636,158,5,208.37,1041.85
1926,637,156,4,289.74,1158.96
1927,638,58,5,112.44,562.2
1928,638,45,1,132.58,132.58
1929,638,20,4,59.43,237.72
1930,638,94,1,108.0,108.0
1931,638,35,2,251.19,502.38
1932,639,75,3,150.1,450.3
1933,640,55,5,124.14,620.7
1934,640,1,3,279.43,838.29
1935,640,189,5,249.45,1247.25
1936,641,119,5,256.01,1280.05
1937,642,92,1,188.49,188.49
1938,643,77,1,111.41,111.41
1939,643,91,2,126.59,253.18
1940,643,28,1,39.38,39.38
1941,644,51,2,129.1,258.2
1942,644,22,4,11.99,47.96
1943,644,136,3,75.56,226.68
1944,644,132,4,118.54,474.16
1945,645,110,3,41.51,124.53
1946,645,47,4,200.31,801.24
1947,645,138,4,56.92,227.68
1948,646,192,3,266.23,798.69
1949,646,112,2,42.08,84.16
1950,646,2,3,21.66,64.98
1951,647,108,2,203.19,406.38
1952,647,191,4,288.3,1153.2
1953,647,85,3,44.44,133.32
1954,647,9,4,169.53,678.12
1955,648,84,4,155.53,622.12
1956,648,193,4,48.1,192.4
1957,649,6,2,55.1,110.2
1958,650,4,3,134.59,403.77
1959,650,197,5,223.85,1119.25
1960,650,176,4,149.25,597.0
1961,650,61,3,150.91,452.73
1962,650,14,4,81.84,327.36
1963,651,187,2,82.34,164.68
1964,651,131,1,260.6,260.6
1965,652,171,2,147.42,294.84
1966,652,110,1,213.32,213.32
1967,653,157,2,76.51,153.02
1968,653,47,2,126.36,252.72
1969,653,49,3,297.21,891.63
1970,653,152,2,133.62,267.24
1971,653,162,5,67.89,339.45
1972,654,98,4,162.23,648.92
1973,655,57,4,148.96,595.84
1974,655,87,5,133.84,669.2
1975,656,78,1,88.07,88.07
1976,657,90,2,102.74,205.48
1977,657,183,1,62.7,62.7
1978,657,108,1,25.11,25.11
1979,658,55,3,273.45,820.35
1980,658,74,1,134.95,134.95
1981,658,121,3,285.01,855.03
1982,659,86,1,203.98,203.98
1983,659,78,5,233.42,1167.1
1984,659,29,2,106.04,212.08
1985,660,191,5,185.36,926.8
1986,660,200,2,198.56,397.12
1987,660,151,2,179.44,358.88
1988,661,28,2,192.56,385.12
1989,662,31,2,214.34,428.68
1990,662,11,1,31.71,31.71
1991,662,151,5,189.5,947.5
1992,662,168,3,220.34,661.02
1993,662,49,2,164.72,329.44
1994,663,12,2,131.27,262.54
1995,663,33,3,268.55,805.65
1996,664,89,1,274.14,274.14
1997,664,94,1,150.01,150.01
1998,664,115,5,280.08,1400.4
1999,664,162,5,239.35,1196.75
2000,664,184,2,183.74,367.48
2001,665,75,5,27.62,138.1
2002,665,12,2,224.8,449.6
2003,666,127,1,57.99,57.99
2004,666,176,5,121.39,606.95
2005,666,137,4,126.24,504.96
2006,666,132,3,70.0,210.0
2007,667,41,5,73.15,365.75
2008,668,132,4,156.1,624.4
2009,669,67,3,170.11,510.33
2010,669,78,2,74.93,149.86
2011,669,57,5,79.07,395.35
2012,669,76,1,195.48,195.48
2013,669,182,3,278.89,836.67
2014,670,14,2,165.02,330.04
2015,670,165,1,198.1,198.1
2016,670,64,5,291.93,1459.65
2017,671,22,3,219.39,658.17
2018,671,181,4,270.51,1082.04
2019,671,141,3,104.13,312.39
2020,672,161,1,248.93,248.93
2021,673,188,2,84.23,168.46
2022,673,72,1,165.83,165.83
2023,674,28,3,262.3,786.9
2024,674,185,5,169.74,848.7
2025,674,191,4,73.98,295.92
2026,674,177,3,69.13,207.39
2027,674,98,4,55.13,220.52
2028,675,187,4,116.9,467.6
2029,675,186,4,37.16,148.64
2030,676,118,2,64.76,129.52
2031,676,48,4,283.56,1134.24
2032,677,166,1,99.94,99.94
2033,677,73,2,247.06,494.12
2034,678,49,2,141.95,283.9
2035,678,18,4,39.06,156.24
2036,678,37,5,49.8,249.0
2037,678,19,1,184.95,184.95
2038,678,110,4,121.35,485.4
2039,679,4,1,48.32,48.32
2040,680,69,2,282.18,564.36
2041,681,4,3,257.28,771.84
2042,681,3,1,68.66,68.66
2043,681,28,4,230.29,921.16
2044,681,139,4,246.47,985.88
2045,681,189,3,106.2,318.6
2046,682,63,5,210.68,1053.4
2047,682,15,5,45.68,228.4
2048,683,27,5,96.04,480.2
2049,684,107,2,133.86,267.72
2050,684,37,2,112.45,224.9
2051,684,1,3,75.5,226.5
2052,684,58,4,209.15,836.6
2053,684,7,1,152.62,152.62
2054,685,58,1,287.37,287.37
2055,686,92,3,44.31,132.93
2056,686,20,1,269.71,269.71
2057,686,158,5,53.81,269.05
2058,687,136,4,53.55,214.2
2059,687,86,3,191.17,573.51
2060,687,154,3,111.02,333.06
2061,687,47,1,88.61,88.61
2062,688,170,1,238.76,238.76
2063,688,95,2,235.55,471.1
2064,688,68,2,102.86,205.72
2065,688,183,4,139.53,558.12
2066,689,18,3,51.94,155.82
2067,689,29,3,298.47,895.41
2068,689,148,2,232.58,465.16
2069,689,110,3,102.59,307.77
2070,690,124,3,50.07,150.21
2071,690,178,2,121.11,242.22
2072,690,106,5,154.15,770.75
2073,690,155,5,152.84,764.2
2074,691,59,4,162.8,651.2
2075,691,99,2,213.89,427.78
2076,691,22,2,114.89,229.78
2077,691,149,2,298.22,596.44
2078,691,184,1,115.09,115.09
2079,692,35,3,256.13,768.39
2080,692,29,2,95.45,190.9
2081,692,16,2,252.21,504.42
2082,692,90,5,291.82,1459.1
2083,693,63,2,43.99,87.98
2084,693,54,2,119.45,238.9
2085,693,58,1,211.87,211.87
2086,693,15,4,117.78,471.12
2087,694,170,5,31.38,156.9
2088,695,41,1,81.05,81.05
2089,695,8,1,175.05,175.05
2090,695,38,4,53.41,213.64
2091,695,94,2,146.22,292.44
2092,695,37,2,226.94,453.88
2093,696,121,3,138.74,416.22
2094,696,106,1,93.15,93.15
2095,696,185,2,27.39,54.78
2096,697,155,2,155.95,311.9
2097,698,102,4,207.16,828.64
2098,699,142,5,98.74,493.7
2099,699,183,2,132.85,265.7
2100,699,67,2,88.82,177.64
2101,699,147,1,161.23,161.23
2102,700,191,4,189.51,758.04
2103,700,55,2,123.75,247.5
2104,701,155,3,199.27,597.81
2105,701,20,4,249.89,999.56
2106,701,178,2,25.84,51.68
2107,701,120,3,197.52,592.56
2108,701,123,2,88.27,176.54
2109,702,20,3,184.92,554.76
2110,703,8,2,167.04,334.08
2111,703,62,1,71.44,71.44
2112,703,73,1,229.38,229.38
2113,704,49,1,79.69,79.69
2114,704,142,1,293.22,293.22
2115,704,52,5,23.0,115.0
2116,705,12,3,12.45,37.35
2117,705,13,3,227.98,683.94
2118,705,81,4,155.05,620.2
2119,705,24,3,228.02,684.06
2120,706,34,1,106.07,106.07
2121,706,180,5,39.28,196.4
2122,706,173,2,16.86,33.72
2123,707,123,2,53.94,107.88
2124,707,151,4,32.83,131.32
2125,707,10,1,286.31,286.31
2126,707,75,2,266.47,532.94
2127,708,197,2,298.08,596.16
2128,708,184,5,159.72,798.6
2129,709,167,2,108.31,216.62
2130,709,134,3,190.8,572.4
2131,709,197,4,21.59,86.36
2132,709,88,4,79.33,317.32
2133,709,115,5,185.98,929.9
2134,710,146,4,38.24,152.96
2135,710,161,1,51.35,51.35
2136,711,141,1,141.88,141.88
2137,711,23,2,280.87,561.74
2138,711,128,2,29.76,59.52
2139,712,94,4,84.79,339.16
2140,712,91,4,293.75,1175.0
2141,712,23,4,198.57,794.28
2142,712,19,2,282.54,565.08
2143,712,46,5,151.59,757.95
2144,713,74,5,275.96,1379.8
2145,713,103,2,137.83,275.66
2146,713,105,5,254.99,1274.95
2147,714,96,4,156.71,626.84
2148,714,22,3,264.44,793.32
2149,714,175,1,189.97,189.97
2150,715,190,2,212.92,425.84
2151,716,3,2,175.33,350.66
2152,716,40,1,74.67,74.67
2153,716,27,4,204.04,816.16
2154,716,75,3,145.09,435.27
2155,716,97,5,271.03,1355.15
2156,717,28,1,276.05,276.05
2157,717,22,4,232.77,931.08
2158,717,47,2,126.43,252.86
2159,717,188,1,102.0,102.0
2160,718,125,1,90.72,90.72
2161,718,55,1,168.06,168.06
2162,718,180,4,52.19,208.76
2163,718,190,2,102.84,205.68
2164,718,122,1,296.46,296.46
2165,719,16,2,25.67,51.34
2166,719,93,1,286.26,286.26
2167,719,111,4,88.25,353.0
2168,719,122,2,34.23,68.46
2169,720,71,4,33.69,134.76
2170,721,108,3,63.37,190.11
2171,721,135,1,36.8,36.8
2172,721,55,4,109.18,436.72
2173,721,172,3,57.7,173.1
2174,722,108,5,209.75,1048.75
2175,722,124,2,290.01,580.02
2176,722,122,4,112.85,451.4
2177,723,100,1,219.58,219.58
2178,723,3,5,188.78,943.9
2179,723,144,3,202.57,607.71
2180,723,153,3,14.1,42.3
2181,723,51,4,280.8,1123.2
2182,724,82,3,160.99,482.97
2183,724,30,1,296.58,296.58
2184,724,173,2,193.93,387.86
2185,724,105,5,38.25,191.25
2186,725,191,4,211.96,847.84
2187,725,49,2,184.26,368.52
2188,726,90,2,291.8,583.6
2189,726,54,5,286.97,1434.85
2190,727,94,3,155.59,466.77
2191,727,5,1,212.79,212.79
2192,727,78,4,130.07,520.28
2193,728,91,5,292.47,1462.35
2194,728,139,3,42.87,128.61
2195,728,110,2,143.05,286.1
2196,729,46,2,167.39,334.78
2197,729,142,4,92.65,370.6
2198,729,153,4,193.88,775.52
2199,730,26,5,280.41,1402.05
2200,730,23,1,153.95,153.95
2201,730,27,5,278.89,1394.45
2202,730,167,1,193.71,193.71
2203,730,5,5,178.55,892.75
2204,731,171,3,256.98,770.94
2205,732,58,4,169.95,679.8
2206,732,199,1,66.7,66.7
2207,733,32,4,12.2,48.8
2208,733,90,3,236.83,710.49
2209,733,119,5,92.24,461.2
2210,733,106,3,99.14,297.42
2211,734,173,1,14.49,14.49
2212,734,62,2,239.24,478.48
2213,734,2,5,247.8,1239.0
2214,734,107,5,102.06,510.3
2215,735,147,2,171.15,342.3
2216,735,111,4,65.86,263.44
2217,736,14,4,293.42,1173.68
2218,736,148,2,126.89,253.78
2219,736,110,3,160.0,480.0
2220,736,33,4,76.97,307.88
2221,737,130,5,237.43,1187.15
2222,737,31,3,252.82,758.46
2223,738,83,1,37.04,37.04
2224,738,53,4,13.34,53.36
2225,739,40,1,175.81,175.81
2226,739,8,1,225.27,225.27
2227,739,159,2,295.18,590.36
2228,739,182,3,64.09,192.27
2229,739,140,2,96.1,192.2
2230,740,63,3,201.17,603.51
2231,740,186,3,34.05,102.15
2232,740,200,2,191.95,383.9
2233,740,97,5,261.4,1307.0
2234,740,198,1,143.14,143.14
2235,741,32,2,36.9,73.8
2236,741,28,4,254.93,1019.72
2237,741,37,2,123.32,246.64
2238,741,73,4,240.67,962.68
2239,741,68,4,31.33,125.32
2240,742,54,4,118.81,475.24
2241,743,163,2,96.63,193.26
2242,743,116,2,201.29,402.58
2243,743,42,5,257.88,1289.4
2244,744,88,3,150.32,450.96
2245,745,154,3,278.7,836.1
2246,745,140,2,185.76,371.52
2247,745,2,5,16.67,83.35
2248,745,41,5,230.67,1153.35
2249,745,134,2,261.38,522.76
2250,746,56,1,104.98,104.98
2251,747,22,2,87.59,175.18
2252,747,187,4,67.77,271.08
2253,748,90,5,199.05,995.25
2254,749,191,4,277.47,1109.88
2255,749,127,3,60.15,180.45
2256,749,112,3,288.93,866.79
2257,749,132,1,179.25,179.25
2258,750,80,4,266.02,1064.08
2259,750,43,4,182.93,731.72
2260,750,53,3,246.6,739.8
2261,750,185,5,41.18,205.9
2262,750,125,4,134.49,537.96
2263,751,91,2,267.93,535.86
2264,751,96,5,83.38,416.9
2265,751,162,4,95.1,380.4
2266,751,17,5,112.14,560.7
2267,751,116,1,43.24,43.24
2268,752,110,2,31.06,62.12
2269,752,48,3,117.86,353.58
2270,752,92,3,45.46,136.38
2271,753,177,3,71.98,215.94
2272,753,3,5,240.61,1203.05
2273,753,184,2,172.87,345.74
2274,754,73,2,39.84,79.68
2275,754,155,3,217.71,653.13
2276,754,55,1,176.44,176.44
2277,754,135,4,207.81,831.24
2278,755,82,4,23.56,94.24
2279,755,51,3,132.15,396.45
2280,755,13,1,141.3,141.3
2281,755,127,5,104.78,523.9
2282,756,61,1,196.65,196.65
2283,756,148,5,296.5,1482.5
2284,756,6,4,92.46,369.84
2285,756,73,4,20.72,82.88
2286,757,136,1,146.26,146.26
2287,757,11,4,219.73,878.92
2288,757,87,3,101.98,305.94
2289,757,166,3,126.09,378.27
2290,757,5,5,234.63,1173.15
2291,758,157,4,153.06,612.24
2292,758,13,1,254.48,254.48
2293,758,101,5,39.79,198.95
2294,758,77,2,23.86,47.72
2295,759,36,1,298.12,298.12
2296,760,58,3,246.67,740.01
2297,760,44,5,296.96,1484.8
2298,760,23,1,85.3,85.3
2299,760,49,1,42.12,42.12
2300,761,20,5,239.56,1197.8
2301,761,68,4,88.26,353.04
2302,761,85,2,278.2,556.4
2303,762,118,5,267.45,1337.25
2304,762,31,4,194.69,778.76
2305,762,33,1,161.3,161.3
2306,762,82,2,177.58,355.16
2307,762,38,4,293.13,1172.52
2308,763,198,2,36.61,73.22
2309,763,188,3,216.29,648.87
2310,763,124,3,171.96,515.88
2311,764,169,2,211.53,423.06
2312,764,166,1,291.8,291.8
2313,765,55,1,204.43,204.43
2314,766,99,3,70.5,211.5
2315,766,49,5,230.85,1154.25
2316,766,125,5,258.94,1294.7
2317,766,27,3,215.46,646.38
2318,767,130,2,73.44,146.88
2319,767,28,3,121.81,365.43
2320,768,159,4,64.5,258.0
2321,768,132,3,132.69,398.07
2322,768,52,3,285.92,857.76
2323,768,200,5,198.02,990.1
2324,769,119,1,79.75,79.75
2325,769,28,4,64.23,256.92
2326,770,122,5,141.26,706.3
2327,771,31,3,135.12,405.36
2328,771,141,2,125.1,250.2
2329,771,22,4,157.29,629.16
2330,772,113,3,117.23,351.69
2331,773,167,4,222.27,889.08
2332,774,50,2,182.26,364.52
2333,774,76,5,186.15,930.75
2334,774,49,5,135.72,678.6
2335,774,104,1,197.43,197.43
2336,775,57,1,25.4,25.4
2337,776,148,3,79.23,237.69
2338,777,26,4,123.64,494.56
2339,777,71,1,73.76,73.76
2340,777,58,3,153.59,460.77
2341,777,159,2,237.85,475.7
2342,777,180,3,194.69,584.07
2343,778,74,5,273.25,1366.25
2344,778,188,5,148.25,741.25
2345,778,1,3,257.23,771.69
2346,778,25,2,59.36,118.72
2347,778,48,1,58.32,58.32
2348,779,117,4,134.09,536.36
2349,779,37,1,61.47,61.47
2350,779,4,3,265.55,796.65
2351,780,174,1,182.25,182.25
2352,780,195,4,179.11,716.44
2353,781,64,1,174.5,174.5
2354,781,121,3,252.24,756.72
2355,781,29,5,155.9,779.5
2356,781,12,2,234.81,469.62
2357,782,78,3,141.25,423.75
2358,783,140,4,83.52,334.08
2359,783,66,4,13.92,55.68
2360,783,170,3,97.32,291.96
2361,784,133,5,150.45,752.25
2362,784,199,3,208.87,626.61
2363,784,170,1,52.88,52.88
2364,785,57,4,18.95,75.8
2365,785,169,5,224.88,1124.4
2366,785,37,4,114.22,456.88
2367,785,92,1,66.2,66.2
2368,786,164,5,270.76,1353.8
2369,786,28,4,296.32,1185.28
2370,786,71,5,60.73,303.65
2371,786,161,3,267.51,802.53
2372,787,151,2,21.91,43.82
2373,787,107,5,213.52,1067.6
2374,787,71,5,45.65,228.25
2375,787,80,4,174.32,697.28
2376,788,74,4,278.89,1115.56
2377,788,29,2,145.22,290.44
2378,788,3,2,161.71,323.42
2379,789,160,2,98.05,196.1
2380,789,143,3,28.73,86.19
2381,789,171,3,14.51,43.53
2382,790,56,3,249.38,748.14
2383,791,14,4,98.68,394.72
2384,792,91,3,49.93,149.79
2385,792,170,3,237.72,713.16
2386,792,1,5,202.93,1014.65
2387,792,13,5,54.95,274.75
2388,793,183,3,51.36,154.08
2389,794,111,1,94.32,94.32
2390,794,150,1,147.21,147.21
2391,795,64,4,132.53,530.12
2392,795,174,1,268.97,268.97
2393,795,164,3,183.13,549.39
2394,796,145,3,243.26,729.78
2395,796,112,2,208.15,416.3
2396,797,65,4,170.73,682.92
2397,797,35,3,98.44,295.32
2398,798,146,5,63.17,315.85
2399,798,161,4,37.84,151.36
2400,798,119,5,138.14,690.7
2401,799,129,3,145.82,437.46
2402,799,176,4,145.29,581.16
2403,799,183,4,143.76,575.04
2404,800,7,2,188.4,376.8
2405,800,197,3,238.11,714.33
2406,800,108,5,158.53,792.65
2407,800,23,2,190.05,380.1
2408,800,194,5,264.55,1322.75
2409,801,194,4,46.51,186.04
2410,802,119,5,143.45,717.25
2411,803,22,1,88.34,88.34
2412,804,86,5,38.24,191.2
2413,805,145,3,260.64,781.92
2414,805,124,1,224.73,224.73
2415,805,177,5,224.41,1122.05
2416,806,180,2,159.71,319.42
2417,807,190,2,97.25,194.5
2418,807,127,3,218.54,655.62
2419,807,35,1,243.62,243.62
2420,807,58,5,209.44,1047.2
2421,807,173,1,29.46,29.46
2422,808,155,5,38.08,190.4
2423,808,31,2,40.04,80.08
2424,809,130,4,123.3,493.2
2425,810,77,4,150.27,601.08
2426,811,61,3,248.28,744.84
2427,811,140,4,259.19,1036.76
2428,812,32,2,51.08,102.16
2429,812,111,2,59.51,119.02
2430,812,38,5,68.09,340.45
2431,812,163,4,94.1,376.4
2432,812,6,1,288.13,288.13
2433,813,95,4,212.31,849.24
2434,813,171,1,144.54,144.54
2435,813,71,4,52.96,211.84
2436,813,101,3,142.54,427.62
2437,814,100,5,138.89,694.45
2438,814,3,3,289.2,867.6
2439,814,149,4,265.89,1063.56
2440,814,78,4,90.29,361.16
2441,814,9,2,113.74,227.48
2442,815,54,5,28.19,140.95
2443,815,90,2,112.03,224.06
2444,815,181,5,108.38,541.9
2445,815,135,2,90.71,181.42
2446,815,100,3,277.8,833.4
2447,816,166,4,119.18,476.72
2448,817,156,5,234.86,1174.3
2449,817,169,5,85.17,425.85
2450,817,47,3,180.76,542.28
2451,817,148,5,110.94,554.7
2452,818,104,2,77.18,154.36
2453,818,18,1,154.83,154.83
2454,818,12,4,103.85,415.4
2455,818,8,2,294.58,589.16
2456,818,188,2,40.57,81.14
2457,819,187,4,277.48,1109.92
2458,819,99,1,187.44,187.44
2459,820,10,1,138.03,138.03
2460,821,156,2,103.13,206.26
2461,821,162,4,119.5,478.0
2462,821,8,5,171.37,856.85
2463,822,65,4,206.86,827.44
2464,822,126,2,68.34,136.68
2465,823,112,2,34.94,69.88
2466,823,136,1,192.43,192.43
2467,824,53,1,244.89,244.89
2468,825,93,4,174.8,699.2
2469,826,88,2,207.87,415.74
2470,827,128,5,112.1,560.5
2471,827,49,5,270.92,1354.6
2472,827,54,2,242.45,484.9
2473,827,147,4,133.97,535.88
2474,827,122,4,263.44,1053.76
2475,828,21,1,154.62,154.62
2476,828,33,1,184.42,184.42
2477,828,133,3,16.53,49.59
2478,828,77,3,277.45,832.35
2479,828,26,3,123.21,369.63
2480,829,18,1,164.97,164.97
2481,829,41,2,257.42,514.84
2482,829,74,5,155.0,775.0
2483,830,159,1,178.99,178.99
2484,830,15,3,199.43,598.29
2485,830,140,1,108.02,108.02
2486,830,179,3,68.14,204.42
2487,831,36,2,168.65,337.3
2488,832,194,2,153.12,306.24
2489,832,170,5,272.24,1361.2
2490,832,16,1,110.29,110.29
2491,833,107,5,224.38,1121.9
2492,834,142,4,284.5,1138.0
2493,835,186,1,154.0,154.0
2494,835,11,2,198.59,397.18
2495,835,27,4,148.49,593.96
2496,836,6,1,234.34,234.34
2497,836,15,2,164.9,329.8
2498,837,175,5,149.82,749.1
2499,837,176,4,232.04,928.16
2500,837,189,2,134.61,269.22
2501,837,5,4,169.36,677.44
2502,838,113,1,270.16,270.16
2503,839,91,4,276.23,1104.92
2504,839,50,2,77.28,154.56
2505,839,88,5,12.9,64.5
